emo	emo_text_points	judg	neg	negations	obj	pos	hate	aggressive
0	0	0	0.043125	0	0.845625	0.00625	0	
0	0	0	0.0	0	0.8828125	0.0078125	0	
1	0	0	0.0328947368421	1	0.728618421053	0.0871710526316	0	
3	2	0	0.0147569444444	3	0.803530092593	0.0387731481481	0	
0	0	0	0.0765625	0	0.8265625	0.025	0	
0	2	0	0.001953125	1	0.890625	0.009765625	0	
0	0	0	0.111607142857	0	0.587053571429	0.0825892857143	0	
0	0	0	0.078125	0	0.659375	0.03125	0	
0	1	0	0.0234375	0	0.8984375	0.0	0	
0	1	0	0.0	0	1.0	0.0	0	
0	1	1	0.0295138888889	0	0.869791666667	0.00694444444444	0	
0	0	0	0.0	0	1.0	0.0	0	
6	12	3	0.0214948568873	20	0.864350402504	0.017497763864	0	
0	2	0	0.0579328181818	0	0.711647727273	0.0406487272727	0	
0	3	0	0.00111607142857	4	0.838169642857	0.0580357142857	0	
0	8	4	0.0273605150215	9	0.862392703863	0.0146190987124	0	
1	0	0	0.00275735294118	1	0.877757352941	0.0294117647059	0	
3	18	0	0.0219933184855	6	0.888780623608	0.0155902004454	0	
10	40	0	0.016567887931	0	0.903825431034	0.00835129310345	0	
0	2	0	0.0453125	1	0.846875	0.0015625	0	
3	18	0	0.0219933184855	6	0.888780623608	0.0155902004454	0	
0	0	0	0.00700431034483	0	0.879849137931	0.0398706896552	0	
3	0	0	0.0250862919132	18	0.820666913215	0.0245623767258	0	
2	31	3	0.0222668195719	3	0.855695718654	0.0132836391437	0	
1	0	0	0.0256076388889	0	0.889322916667	0.0078125	0	
3	18	0	0.0219933184855	6	0.888780623608	0.0155902004454	0	
1	2	0	0.0130537974684	2	0.868077531646	0.020371835443	0	
2	44	1	0.0138011759582	6	0.804741942509	0.0495971254355	0	
3	18	0	0.0219933184855	6	0.888780623608	0.0155902004454	0	
4	13	2	0.0177682522124	2	0.85453539823	0.021501659292	0	
0	12	0	0.0208672403846	5	0.837815504808	0.0219063028846	0	0.0
2	5	2	0.0405405405405	3	0.832911036036	0.00886824324324	0	
1	23	0	0.0209263392857	3	0.873139880952	0.022228422619	0	
2	27	2	0.0158259646302	7	0.888112942122	0.0199959807074	0	
5	16	2	0.0318244485294	6	0.832912071078	0.0235906862745	0	
0	12	0	0.0136652542373	2	0.876694915254	0.0190677966102	0	
7	16	1	0.0214460784314	7	0.855315563725	0.0179993872549	0	
3	2	1	0.0219429347826	9	0.807608695652	0.0411005434783	0	
2	5	0	0.0172303082192	4	0.906464041096	0.0110231164384	0	
4	7	0	0.0140964673913	2	0.885869565217	0.019870923913	0	
0	1	1	0.0169439082126	7	0.884057971014	0.0145755507246	0	
0	11	1	0.0194873595506	6	0.876872659176	0.0191362359551	0	
3	7	0	0.0226739714286	7	0.871130952381	0.0185382571429	0	
8	6	2	0.0303787174721	14	0.817611524164	0.0223629182156	0	
8	6	2	0.0303787174721	14	0.817611524164	0.0223629182156	0	
3	13	5	0.0252214566929	7	0.836614173228	0.0269438976378	0	
3	13	5	0.0252214566929	7	0.836614173228	0.0269438976378	0	
1	6	0	0.0321032423208	2	0.836337457338	0.0202111774744	0	
1	6	0	0.0321032423208	2	0.836337457338	0.0202111774744	0	0.0
3	13	5	0.0181599069149	13	0.867644614362	0.0187001329787	0	
8	12	2	0.0296369646643	7	0.840299249117	0.0238028215548	0	
3	18	1	0.0220334101382	11	0.861391129032	0.0197292626728	0	
4	26	6	0.0228950359572	12	0.834456997085	0.0266484373178	0	
4	29	2	0.0360174704724	32	0.841043307087	0.0131336122047	0	
6	7	2	0.0171801101574	16	0.854166666667	0.0259351173104	0	
5	7	1	0.0310683139535	7	0.827943313953	0.0151162790698	0	
12	9	0	0.0456231454006	8	0.77837537092	0.024434347181	0	
3	13	5	0.0181599069149	13	0.867644614362	0.0187001329787	0	
8	12	2	0.0296369646643	7	0.840299249117	0.0238028215548	0	
3	18	1	0.0220334101382	11	0.861391129032	0.0197292626728	0	
4	26	6	0.0228950359572	12	0.834456997085	0.0266484373178	0	
4	29	2	0.0360174704724	32	0.841043307087	0.0131336122047	0	
6	7	2	0.0171801101574	16	0.854166666667	0.0259351173104	0	
5	7	1	0.0310683139535	7	0.827943313953	0.0151162790698	0	
12	9	0	0.0456231454006	8	0.77837537092	0.024434347181	0	
5	19	0	0.0159387550201	6	0.858496485944	0.0235734605087	0	
5	19	0	0.0159387550201	6	0.858496485944	0.0235734605087	0	
1	10	0	0.0253111969231	2	0.848173076923	0.0211104276923	0	
1	10	0	0.0253111969231	2	0.848173076923	0.0211104276923	0	
5	32	1	0.0303308823529	7	0.848089090287	0.0144921340629	0	
13	30	2	0.0167590725806	7	0.851436491935	0.0291918682796	0	
13	45	13	0.0228672445255	35	0.838435218978	0.0236884124088	0	
3	20	2	0.0269373752345	12	0.824841697936	0.0283325440901	0	
2	5	0	0.0191333912037	7	0.865379050926	0.018627025463	0	
10	30	4	0.0136413574219	32	0.860727945964	0.0245564778646	0	
10	35	4	0.0285237435137	21	0.835526315789	0.023693869533	0	
11	7	8	0.0340532371295	38	0.781274375975	0.0351014040562	0	
11	7	8	0.0340532371295	38	0.781274375975	0.0351014040562	0	
5	32	1	0.0303308823529	7	0.848089090287	0.0144921340629	0	
13	30	2	0.0167590725806	7	0.851436491935	0.0291918682796	0	
13	45	13	0.0228672445255	35	0.838435218978	0.0236884124088	0	
3	20	2	0.0269373752345	12	0.824841697936	0.0283325440901	0	
2	5	0	0.0191333912037	7	0.865379050926	0.018627025463	0	
10	30	4	0.0136413574219	32	0.860727945964	0.0245564778646	0	
10	35	4	0.0285237435137	21	0.835526315789	0.023693869533	0	
0	11	1	0.0275930851064	12	0.810357565012	0.0355718085106	0	
3	17	1	0.0238146551724	9	0.827219827586	0.0281465517241	0	
0	11	1	0.0275930851064	12	0.810357565012	0.0355718085106	0	
3	17	1	0.0238146551724	9	0.827219827586	0.0281465517241	0	
3	10	0	0.01708984375	6	0.879340277778	0.0125325520833	0	
2	9	2	0.021408839779	6	0.876553867403	0.0170925414365	0	
2	9	2	0.0219433060109	6	0.875512295082	0.0164788251366	0	
7	3	3	0.0227388211382	18	0.810245172764	0.0321074695122	0	
7	3	3	0.0227388211382	18	0.810245172764	0.0321074695122	0	
5	10	0	0.0239696866485	12	0.844644073569	0.0285252043597	0	
9	25	4	0.0281430115274	11	0.843479827089	0.0242255043228	0	
9	16	1	0.0233284593796	15	0.82579394387	0.0361881344165	0	
42	34	3	0.0311367566038	30	0.816047562893	0.0262805459119	0	
11	62	23	0.033378340824	21	0.805696980337	0.0313569222846	0	
1	17	0	0.0159289883268	9	0.899501459144	0.01234192607	0	0.0
22	45	9	0.024869037004	41	0.858469404815	0.0196514155149	0	
5	10	0	0.0239696866485	12	0.844644073569	0.0285252043597	0	
9	25	4	0.0281430115274	11	0.843479827089	0.0242255043228	0	
9	16	1	0.0233284593796	15	0.82579394387	0.0361881344165	0	
42	34	3	0.0311367566038	30	0.816047562893	0.0262805459119	0	
11	62	23	0.033378340824	21	0.805696980337	0.0313569222846	0	
1	17	0	0.0159289883268	9	0.899501459144	0.01234192607	0	
22	45	9	0.024869037004	41	0.858469404815	0.0196514155149	0	
3	10	0	0.0170307093426	5	0.879757785467	0.0124891868512	0	
19	14	4	0.0242196702002	27	0.838872938751	0.0167660482921	0	
19	15	4	0.0237716763006	27	0.840335982659	0.0166726878613	0	
1	12	0	0.0206705729167	6	0.846313476562	0.0271402994792	0	
3	14	1	0.0272435897436	4	0.828976362179	0.0269931891026	0	
3	14	1	0.0272435897436	4	0.828976362179	0.0269931891026	0	
1	12	0	0.0220207253886	6	0.844681023316	0.0269996761658	0	
18	6	4	0.0332148203593	17	0.814932634731	0.0231100299401	0	
3	10	0	0.0341127996575	11	0.822372645548	0.0221532534247	0	
9	12	6	0.0217349516696	35	0.856210182337	0.0232246814587	0	
20	41	5	0.0250179366379	59	0.836159752155	0.0220867405172	0	
7	55	5	0.0297745743034	24	0.844923084365	0.019095878483	0	
7	8	5	0.0299860985222	13	0.849163587849	0.0195544482759	0	
6	27	0	0.0221668679549	8	0.845309983897	0.0212107487923	0	
19	68	5	0.0225894543092	18	0.864044229104	0.0178790277176	0	
18	6	4	0.0332148203593	17	0.814932634731	0.0231100299401	0	
3	10	0	0.0341127996575	11	0.822372645548	0.0221532534247	0	
9	12	6	0.0217349516696	35	0.856210182337	0.0232246814587	0	
20	41	5	0.0250179366379	59	0.836159752155	0.0220867405172	0	
7	55	5	0.0297745743034	24	0.844923084365	0.019095878483	0	
2	19	0	0.0200122260726	9	0.85091790429	0.0190732821782	0	
7	8	5	0.0299860985222	13	0.849163587849	0.0195544482759	0	0.0
6	27	0	0.0221668679549	8	0.845309983897	0.0212107487923	0	0.0
19	68	5	0.0225894543092	18	0.864044229104	0.0178790277176	0	
5	7	1	0.0479329427083	17	0.806559244792	0.0168185763889	0	
4	12	1	0.014655707196	9	0.847549627792	0.0207816377171	0	
5	7	1	0.0479329427083	17	0.806559244792	0.0168185763889	0	
4	12	1	0.0146194306931	9	0.847926980198	0.0207301980198	0	
2	19	0	0.0200122260726	9	0.85091790429	0.0190732821782	0	
17	20	5	0.0273023409894	31	0.833618595406	0.0202352031802	0	
2	21	0	0.0151500759878	1	0.913801291793	0.00864361702128	0	
6	9	2	0.0220891497462	12	0.839427347716	0.0281567258883	0	
0	3	0	0.0285633484163	3	0.883201357466	0.00919117647059	0	
10	17	0	0.0209410244361	7	0.889303336466	0.00904605263158	0	
2	7	1	0.0175447952218	8	0.887798634812	0.0138118600683	0	
9	42	2	0.0235107421875	20	0.874072265625	0.0140380859375	0	
3	6	0	0.0134797643443	7	0.87890625	0.0175140881148	0	
4	0	0	0.0407670454545	3	0.851278409091	0.00596590909091	0	
2	1	0	0.0356359649123	3	0.865314327485	0.0113304093567	0	
0	9	0	0.0298477564103	4	0.856069711538	0.0129206730769	0	
5	19	1	0.0108840811966	5	0.902800035613	0.0138888888889	0	
4	22	4	0.00662076271186	5	0.906105546995	0.0145656779661	0	
5	4	0	0.0268454218107	13	0.8376093107	0.0221193415638	0	
6	2	0	0.0196126302083	4	0.8408203125	0.0230305989583	0	
0	16	0	0.012883192389	7	0.840942124736	0.0346524841438	0	
3	12	2	0.0132375511596	14	0.910321452933	0.00993349249659	0	
12	36	1	0.0168833892617	27	0.865107662192	0.0261814876957	0	
3	28	2	0.0256125710227	3	0.844992897727	0.0210848721591	0	
18	19	1	0.03125	2	0.848530016447	0.0131064967105	0	
1	8	0	0.0136582167832	0	0.926682692308	0.00611888111888	0	
1	7	0	0.0169981060606	1	0.884895833333	0.0130681818182	0	
7	23	1	0.0108663069544	4	0.89778177458	0.0165617505995	0	
1	26	0	0.0164117132867	13	0.886866258741	0.0172202797203	0	
2	6	0	0.0113213399504	5	0.858211848635	0.0244649503722	0	
0	19	0	0.0182510504202	2	0.905068277311	0.0139180672269	0	
11	8	0	0.0201861439842	12	0.872719428008	0.0156866370809	0	
1	7	2	0.0194650423729	3	0.888771186441	0.0189353813559	0	
0	4	0	0.00953947368421	0	0.873026315789	0.0282894736842	0	
0	2	0	0.0292020631068	1	0.875682645631	0.00879854368932	0	
1	1	0	0.0231907894737	1	0.893092105263	0.0103618421053	0	
32	38	3	0.0258092389094	33	0.835518715342	0.0252520531423	0	
3	2	0	0.0106077981651	3	0.826691513761	0.0299598623853	0	
0	9	0	0.0128479275362	1	0.891417572464	0.0202781811594	0	
4	9	1	0.0209092565598	2	0.886069606414	0.0148505830904	0	
0	2	0	0.0151817375887	0	0.883754432624	0.0117464539007	0	
1	5	0	0.00895467836257	4	0.930372807018	0.0113304093567	0	
5	15	6	0.0266376451078	5	0.866267620232	0.0188381011609	0	
1	12	1	0.00627670940171	1	0.926215277778	0.0123530982906	0	
0	4	0	0.0250332327044	0	0.888266509434	0.0108248993711	0	
3	4	0	0.0281467770035	10	0.850119773519	0.0207970383275	0	
1	16	0	0.0486634036145	2	0.840549698795	0.0127070783133	0	
1	3	2	0.020110645933	2	0.867112739234	0.0141671650718	0	
1	10	0	0.0153459821429	1	0.886788504464	0.0149972098214	0	
0	2	0	0.0129781420765	2	0.91231215847	0.0135758196721	0	
2	17	1	0.0138387473118	4	0.920362903226	0.0105887473118	0	
3	17	1	0.0170107033639	9	0.876003440367	0.0178230122324	0	
0	0	0	0.0154969262295	1	0.915983606557	0.00755635245902	0	
0	1	0	0.0121951219512	0	0.947916666667	0.00482723577236	0	
2	7	2	0.0262400736196	12	0.876677530675	0.0144314079755	0	
0	6	0	0.0204653532609	4	0.869735054348	0.017238451087	0	
24	71	8	0.0221911804069	47	0.834206035867	0.024943120985	0	
1	7	1	0.0273567275748	2	0.807153239203	0.0249169435216	0	
5	9	5	0.0342741935484	16	0.849336357527	0.0212113575269	0	
0	17	1	0.0199168966942	1	0.886815599174	0.0149855950413	0	
3	9	0	0.0131619458128	2	0.897475369458	0.0163947044335	0	
10	26	4	0.0158888229256	17	0.890330945252	0.0157206236099	0	
3	18	0	0.029432240099	9	0.83338490099	0.0191444925743	0	
1	7	0	0.0189599802372	1	0.893836462451	0.0125988142292	0	
2	3	0	0.0164388020833	2	0.859375	0.0205078125	0	
7	28	2	0.0245002061006	35	0.853771640561	0.0212798845837	0	
7	16	0	0.0185478583916	21	0.851166411713	0.0264832823427	0	
0	3	0	0.0125	0	0.88623046875	0.01591796875	0	
2	14	0	0.0114820075758	2	0.902580492424	0.0151515151515	0	
8	26	6	0.0235122607656	9	0.840535287081	0.0261288875598	0	
0	9	0	0.0163720119522	2	0.86796563745	0.0225348605578	0	
2	24	0	0.0222039473684	6	0.858403110048	0.0251943779904	0	
0	4	2	0.00639880952381	3	0.965029761905	0.00238095238095	0	
0	2	1	0.0332682291667	1	0.83203125	0.0107421875	0	
11	42	1	0.0193475705329	24	0.83305577325	0.0305642633229	0	
1	1	0	0.0151515151515	0	0.909801136364	0.0109690656566	0	
3	11	0	0.0161587732919	3	0.862529114907	0.0257181677019	0	
3	31	8	0.0296610169492	12	0.848358050847	0.0207097457627	0	
5	17	1	0.0280755416667	12	0.825381324405	0.0274390089286	0	
1	14	3	0.017568597561	12	0.885099085366	0.0157774390244	0	
6	53	4	0.0175092434585	19	0.881132679181	0.0210466439135	0	
2	10	3	0.00702136075949	2	0.903283227848	0.0269976265823	0	
7	9	3	0.0347604625551	9	0.835214757709	0.0159003303965	0	
2	9	4	0.0191656403941	5	0.889508928571	0.0161253078818	0	
7	31	3	0.0459988317757	5	0.806841413551	0.0281469042056	0	
16	48	5	0.0247600601295	30	0.857756128585	0.0181833950046	0	
1	6	1	0.0182291666667	6	0.887784090909	0.0129024621212	0	
7	38	6	0.0101766811955	6	0.889885585305	0.0204701120797	0	0.0
0	4	0	0.0338392857143	5	0.833214285714	0.0225892857143	0	
1	5	0	0.0196109693878	2	0.899606717687	0.0102040816327	0	
5	34	0	0.0100116640747	8	0.905059292379	0.0134865863142	0	
5	32	4	0.00983729931193	5	0.900372706422	0.0173272649083	0	
0	18	0	0.0124261811024	1	0.875799704724	0.0164247047244	0	
2	18	3	0.0170246335505	12	0.862276058632	0.0238446661238	0	
0	19	0	0.0170964125561	2	0.911645179372	0.00987948430493	0	
1	2	0	0.0168108258929	7	0.88427734375	0.0182756696429	0	
0	0	0	0.0136088709677	1	0.911920362903	0.0124747983871	0	
4	16	1	0.00951960154242	10	0.869256105398	0.024983933162	0	
1	15	0	0.0133426966292	5	0.881320224719	0.0203651685393	0	
2	4	0	0.0250108506944	6	0.869845920139	0.0182291666667	0	
10	8	2	0.0237868962433	8	0.820186717352	0.0266100178891	0	
4	3	4	0.0120125348189	5	0.887708913649	0.0214136490251	0	
7	20	0	0.0217884234828	19	0.865703331135	0.0180161609499	0	
1	2	1	0.0370244565217	0	0.878566576087	0.012058423913	0	
0	2	0	0.00871892265193	0	0.846857734807	0.0221857734807	0	
1	5	0	0.0192649147727	5	0.885209517045	0.0159801136364	0	
1	7	1	0.0210396039604	6	0.891127784653	0.011177289604	0	
0	1	0	0.0	0	1.0	0.0	0	
0	4	0	0.0	0	1.0	0.0	0	
0	0	0	0.0	1	0.0	0.0	0	
1	1	0	0.003125	1	0.90625	0.003125	0	
0	0	0	0.0357142857143	1	0.892857142857	0.0	0	
0	0	0	0.003125	0	0.8921875	0.0140625	0	
0	0	0	0.0	0	1.0	0.0	0	
0	0	0	0.06640625	2	0.708984375	0.025390625	0	
0	0	0	0.035	2	0.791875	0.031875	0	
0	0	0	0.0542763157895	0	0.776315789474	0.0263157894737	0	
0	1	0	0.00892857142857	1	0.709821428571	0.0848214285714	0	
0	0	0	0.0397727272727	2	0.834753787879	0.0222537878788	0	
1	1	0	0.0093085106383	3	0.842087765957	0.046210106383	0	
0	1	0	0.00827205882353	0	0.884191176471	0.0174632352941	0	
2	11	0	0.00883152173913	7	0.935122282609	0.00679347826087	0	
0	4	0	0.0046875	2	0.955823863636	0.00568181818182	0	
0	0	0	0.0503472222222	0	0.581597222222	0.100694444444	0	
1	0	0	0.0721153846154	0	0.737980769231	0.0120192307692	0	
0	0	0	0.0295138888889	1	0.864583333333	0.00173611111111	0	
0	1	0	0.0	0	0.78125	0.03125	0	
0	0	0	0.0	0	0.8828125	0.0078125	0	
0	1	0	0.00694444444444	1	0.925347222222	0.00173611111111	0	
2	1	0	0.00279017857143	2	0.924107142857	0.0284598214286	0	
0	0	0	0.3515625	0	0.2265625	0.0	0	
0	1	0	0.0	0	0.953125	0.003125	0	
0	0	0	0.0442708333333	0	0.6796875	0.09375	0	
0	0	0	0.0	0	1.0	0.0	0	
0	0	0	0.00919117647059	1	0.888786764706	0.0119485294118	0	
0	2	0	0.0446428571429	1	0.665178571429	0.0758928571429	0	
0	3	1	0.0182291666667	1	0.861111111111	0.00954861111111	0	
0	0	0	0.0341435185185	2	0.784722222222	0.046875	0	
2	4	1	0.0450367647059	0	0.84375	0.00459558823529	0	0.0
0	0	1	0.0504807692308	1	0.842548076923	0.00120192307692	0	
0	1	0	0.0125	0	0.9125	0.0	0	
0	0	0	0.0208333333333	0	0.671875	0.130208333333	0	
0	0	0	0.0200892857143	1	0.703125	0.0758928571429	0	
0	11	0	0.020706300813	1	0.853023373984	0.0213414634146	0	
1	3	0	0.0579427083333	1	0.719401041667	0.0455729166667	0	
0	1	0	0.0294117647059	0	0.911764705882	0.0	0	
1	0	0	0.0277777777778	0	0.862847222222	0.0295138888889	0	
0	0	0	0.046875	1	0.796875	0.0	0	
0	1	0	0.0	1	0.892857142857	0.0357142857143	0	
0	1	0	0.00173611111111	1	0.815972222222	0.0260416666667	0	
1	4	1	0.0590277777778	1	0.757523148148	0.0329861111111	0	
1	3	0	0.0161830357143	1	0.825334821429	0.0390625	0	
0	8	1	0.00260416666667	1	0.862630208333	0.033203125	0	
2	2	1	0.0389344262295	2	0.800204918033	0.0184426229508	0	
0	0	0	0.0234375	0	0.859375	0.00260416666667	0	
0	0	0	0.0	0	0.53125	0.28125	0	
0	0	0	0.0125	1	0.9125	0.0	0	
0	5	0	0.03125	0	0.819711538462	0.0224358974359	0	
0	0	0	0.0424107142857	2	0.770089285714	0.0401785714286	0	
0	0	0	0.0	0	0.53125	0.28125	0	
0	0	0	0.0580357142857	0	0.8125	0.0223214285714	0	
1	0	0	0.0375	1	0.934375	0.00104166666667	0	
0	0	0	0.25	0	0.140625	0.015625	0	
1	1	1	0.0271139705882	2	0.818474264706	0.0248161764706	0	
0	1	0	0.0	0	0.9125	0.0125	0	
0	4	0	0.0	1	0.963541666667	0.00520833333333	0	
2	1	0	0.0447635135135	2	0.8125	0.0139358108108	0	
0	0	0	0.0	0	0.765625	0.140625	0	
0	1	0	0.0349264705882	0	0.867647058824	0.00919117647059	0	
0	0	0	0.0	0	1.0	0.0	0	
0	0	0	0.046875	0	0.75	0.00520833333333	0	
0	0	0	0.140625	0	0.265625	0.03125	0	
0	0	0	0.0	1	0.94140625	0.00390625	0	
0	0	0	0.0125	0	0.803125	0.078125	0	
0	1	0	0.0	1	0.912946428571	0.0200892857143	0	
2	4	0	0.039156626506	6	0.746611445783	0.0530873493976	0	
0	0	0	0.125	0	0.515625	0.015625	0	
0	0	0	0.0	0	1.0	0.0	0	
0	2	0	0.0	0	1.0	0.0	0	
1	3	0	0.0279356060606	2	0.848958333333	0.032196969697	0	
0	0	0	0.0833333333333	0	0.75	0.0	0	
0	1	0	0.01171875	1	0.915482954545	0.0138494318182	0	
0	1	0	0.0390625	0	0.765625	0.0265625	0	
0	3	0	0.00883152173913	1	0.877038043478	0.0149456521739	0	
1	3	0	0.0078125	0	0.7953125	0.046875	0	
0	1	0	0.0677083333333	1	0.674479166667	0.0651041666667	0	0.0
0	0	0	0.0	0	0.6875	0.1875	0	
0	1	0	0.03515625	0	0.838541666667	0.00651041666667	0	
0	0	0	0.00173611111111	1	0.821180555556	0.0555555555556	0	
0	1	0	0.00104166666667	0	0.96875	0.00104166666667	0	
0	1	0	0.0	0	1.0	0.0	0	
0	5	0	0.0139802631579	0	0.9375	0.000822368421053	0	
0	0	0	0.5625	0	0.0625	0.0	0	
0	1	0	0.0795454545455	0	0.785511363636	0.0127840909091	0	
2	4	0	0.0270432692308	1	0.784855769231	0.0438701923077	0	
0	0	0	0.0364583333333	1	0.779017857143	0.0223214285714	0	
1	2	0	0.0376838235294	0	0.879595588235	0.00367647058824	0	
0	1	0	0.0127840909091	0	0.789772727273	0.0497159090909	0	
0	2	0	0.00323275862069	1	0.869073275862	0.0425646551724	0	
0	1	0	0.015625	1	0.8076171875	0.0263671875	0	
1	0	0	0.0137310606061	1	0.887784090909	0.00757575757576	0	
1	1	0	0.003125	0	0.8578125	0.0171875	0	
1	0	0	0.025	2	0.7	0.025	0	
2	2	0	0.0376157407407	0	0.821759259259	0.0248842592593	0	
0	0	0	0.00223214285714	1	0.966517857143	0.0	0	
0	4	0	0.00763081395349	2	0.850744912791	0.035882994186	0	
3	6	0	0.0229166666667	1	0.84568452381	0.0191964285714	0	
6	9	1	0.03015625	5	0.84453125	0.02171875	0	
1	7	1	0.0131392045455	1	0.850674715909	0.0179332386364	0	
1	10	2	0.0179811507937	2	0.846850198413	0.0334821428571	0	
0	9	0	0.0125309405941	1	0.886757425743	0.0252165841584	0	
2	3	0	0.00911458333333	4	0.8375	0.0565104166667	0	
8	37	2	0.0212256493506	12	0.861241883117	0.0213474025974	0	
3	9	0	0.0150297619048	5	0.862574404762	0.0259672619048	0	
4	3	0	0.0140625	2	0.871966911765	0.025	0	
4	6	0	0.0365823412698	1	0.775297619048	0.0303819444444	0	
11	29	2	0.0398574561404	9	0.795997807018	0.0251096491228	0	
2	5	0	0.0161870503597	7	0.85993705036	0.0193345323741	0	
26	200	5	0.017407803586	47	0.853759168704	0.0245390179299	0	
7	3	1	0.0303819444444	18	0.789424189815	0.0452112268519	0	
2	4	0	0.0319293478261	2	0.741168478261	0.054347826087	0	
3	10	0	0.0256815159574	4	0.838513962766	0.0194481382979	0	
0	2	0	0.0114293981481	4	0.889178240741	0.0209780092593	0	
7	5	1	0.0240740740741	3	0.788078703704	0.0501157407407	0	
2	8	0	0.00375	3	0.866458333333	0.0339583333333	0	
6	14	1	0.0199782338308	7	0.786769278607	0.0412002487562	0	
3	16	0	0.0200751582278	5	0.843057753165	0.0288765822785	0	
4	12	0	0.0285744863014	8	0.839148116438	0.0246147260274	0	
3	12	1	0.0276946107784	1	0.867140718563	0.0132859281437	0	
4	17	1	0.0193634969325	13	0.820552147239	0.0421779141104	0	
2	4	0	0.00358606557377	2	0.89830942623	0.0289446721311	0	
1	0	0	0.00972576530612	2	0.896285076531	0.018893494898	0	
6	1	0	0.0221069868996	11	0.821233624454	0.0275655021834	0	
0	0	0	0.00375	1	0.96375	0.0	0	0.0
3	2	1	0.0243631516588	4	0.802947274882	0.0389514218009	0	
0	1	1	0.00965073529412	2	0.871323529412	0.0252757352941	0	
1	7	0	0.02294921875	2	0.798746744792	0.0327962239583	0	
0	0	0	0.00375	1	0.96375	0.0	0	
1	4	0	0.0167025862069	3	0.83432112069	0.0320581896552	0	
0	5	0	0.005859375	2	0.8623046875	0.02685546875	0	
1	9	0	0.0128787878788	3	0.835984848485	0.0299242424242	0	
2	4	0	0.0396098726115	6	0.792496019108	0.0371218152866	0	
3	4	0	0.0131028543307	0	0.882320374016	0.0225147637795	0	
11	4	0	0.0265659565217	0	0.831446256039	0.0244711497585	0	
3	3	0	0.0315991620112	3	0.814856843575	0.0196403631285	0	
4	4	0	0.0224873310811	2	0.842060810811	0.0317778716216	0	
4	8	1	0.0152682648402	10	0.828196347032	0.0349600456621	0	0.0
2	1	1	0.0139563106796	9	0.821753640777	0.0423240291262	0	
21	41	3	0.0308277027027	20	0.79760228979	0.0353556681682	0	
3	22	0	0.0181206597222	4	0.851019965278	0.0325520833333	0	
2	2	1	0.00657126168224	0	0.873247663551	0.028183411215	0	
3	8	2	0.0299479166667	5	0.841145833333	0.0216758578431	0	
5	6	3	0.0394516283525	18	0.766283524904	0.0380148467433	0	
7	5	2	0.0210597826087	6	0.837466032609	0.0302309782609	0	
1	5	0	0.00806451612903	2	0.845934139785	0.0347782258065	0	
4	10	2	0.0190727699531	1	0.855927230047	0.0200997652582	0	
1	4	0	0.01171875	3	0.837086397059	0.0321691176471	0	
8	3	0	0.0259885204082	2	0.863520408163	0.0207270408163	0	
3	7	1	0.0153472222222	4	0.848680555556	0.0281944444444	0	
1	4	0	0.0101102941176	8	0.885569852941	0.0160845588235	0	
0	5	0	0.0167100694444	1	0.822916666667	0.0358072916667	0	
2	4	1	0.0199424342105	8	0.773540296053	0.0508840460526	0	
1	8	1	0.0145786830357	3	0.894810267857	0.0133231026786	0	
0	4	0	0.0202922077922	4	0.833096590909	0.0270900974026	0	
3	1	1	0.0215639140271	8	0.849759615385	0.0192307692308	0	
5	23	1	0.0200109649123	2	0.845851608187	0.016264619883	0	
6	8	0	0.0279077540107	11	0.838820187166	0.020638368984	0	
2	10	1	0.0279529816514	4	0.820885894495	0.0274512614679	0	
0	0	1	0.00810917721519	5	0.832080696203	0.0348101265823	0	
1	1	0	0.0279329608939	2	0.810143156425	0.0205132681564	0	
4	6	0	0.014598540146	4	0.817290145985	0.0285127737226	0	
3	4	0	0.0121527777778	4	0.850911458333	0.0251736111111	0	
0	0	0	0.00763888888889	1	0.942361111111	0.00138888888889	0	
8	23	1	0.0256460970464	10	0.784282700422	0.0413370253165	0	
5	8	0	0.0267610497238	10	0.800328038674	0.0313363259669	0	
0	6	0	0.0117626404494	2	0.81794241573	0.0424859550562	0	
1	24	1	0.0150109170306	6	0.844227620087	0.0277701965066	0	
2	4	1	0.0233850671141	1	0.845742449664	0.0325083892617	0	
8	2	1	0.0195699257426	9	0.787360767327	0.0420792079208	0	
2	0	1	0.0268895348837	9	0.83074127907	0.0230377906977	0	
2	2	0	0.0285218253968	13	0.83556547619	0.0190972222222	0	
4	7	1	0.0241477272727	10	0.795170454545	0.0363636363636	0	
0	2	0	0.0120967741935	3	0.814264112903	0.0345262096774	0	
3	34	0	0.0169092465753	10	0.829944349315	0.0432363013699	0	
3	3	0	0.0373682228916	4	0.807699548193	0.0280496987952	0	
1	3	0	0.0107142857143	5	0.877678571429	0.0246428571429	0	
0	6	0	0.00407608695652	1	0.898777173913	0.023777173913	0	
1	4	0	0.00989583333333	8	0.869010416667	0.0290798611111	0	
8	7	2	0.0142702312139	1	0.808435693642	0.0423591040462	0	
3	4	0	0.0267857142857	4	0.78480489418	0.0414186507937	0	
2	0	1	0.0256782945736	5	0.820433624031	0.0281613372093	0	
0	7	0	0.00694444444444	1	0.865740740741	0.0335648148148	0	
1	2	2	0.0223002373418	13	0.823773734177	0.0354529272152	0	
12	18	0	0.0212755503145	10	0.843012971698	0.0217177672956	0	
